Latitude,Longitude
38.1788893,-122.2548051
38.1654405,-122.2523719
38.1572578,-122.2387263
38.1412342,-122.2295256
38.1237235,-122.2298401
38.0956956,-122.2299854
38.0852784,-122.2080131
38.0673277,-122.1773597
38.0501286,-122.1387829
38.0243757,-122.1094004
37.9980922,-122.0742448
37.9615528,-122.053587
37.9237322,-122.0610607
37.89323,-122.0658084
37.8615218,-122.0334791
37.833124,-122.0064712
37.8020481,-121.9889402
37.7647303,-121.968667
37.7266826,-121.9426895
37.6947889,-121.9203708
37.6794896,-121.9143935
37.6492977,-121.8938946
37.6178509,-121.8782286
37.5804321,-121.8753478
37.5572031,-121.9145412
37.5267776,-121.946639
37.495265,-121.9230748
37.4582148,-121.8988548
37.4230988,-121.8830355
37.3913103,-121.8704588
37.3638223,-121.843752
37.3385967,-121.8520836
37.3124251,-121.8258022
37.2789471,-121.8067486
37.2467851,-121.7777461
37.2226503,-121.7376995
37.1961734,-121.701305
37.1645662,-121.6653469
37.1335413,-121.6348893
37.1029173,-121.6095474
37.0658599,-121.5875844
37.028939,-121.5703823
36.9904883,-121.5578882
36.9541562,-121.5521269
36.917632,-121.5479419
36.8809443,-121.5626019
36.8594084,-121.5954757
36.85886,-121.6299189
36.8626248,-121.662319
36.8847472,-121.6629985
36.9015865,-121.694904
36.9042519,-121.7342347
36.9077698,-121.7540433
36.9106723,-121.7584932
36.9108259,-121.7582035
36.9108568,-121.7581826
36.9109198,-121.7582941
36.9108785,-121.7582585
36.9108936,-121.7582093
36.910881,-121.7581793
36.910922,-121.7581954
36.910833,-121.7581294
36.9108641,-121.7582364
36.9109595,-121.7582129
36.9108847,-121.7582044
36.9109052,-121.7582061
36.910891,-121.7582252
36.9108557,-121.7582156
36.9108804,-121.7581948
36.910842,-121.7582372
36.9108836,-121.7581944
36.9111543,-121.7584411
36.910399,-121.758832
36.8948544,-121.7803543
36.9252544,-121.8454719
36.938708,-121.8582206
36.9507459,-121.8657983
36.9562661,-121.8818839
36.9660767,-121.8914562
36.9711936,-121.895959
36.9736669,-121.9037699
36.9744023,-121.9122365
36.9823689,-121.923263
36.9671581,-121.9632309
36.9697551,-121.9644522
36.9696271,-121.9645838
36.970189,-121.9661483
36.9707965,-121.9828102
36.9702596,-121.9971469
36.9673694,-122.0075072
36.9688604,-122.019149
36.9695134,-122.0232716
36.9684483,-122.0325566
36.9665105,-122.0405025
36.9636084,-122.042402
36.9652549,-122.0416937
36.9668738,-122.040949
36.9679987,-122.0426439
36.9817388,-122.0517286
36.999953,-122.0582905
37.000852,-122.0624726
36.9992612,-122.0612707
36.9999129,-122.0617738
36.9924177,-122.0646349
36.9878475,-122.0687665
36.9799272,-122.0590568
36.9755305,-122.0530358
36.968214,-122.0435401
36.9667972,-122.0407868
36.9643723,-122.0421598
36.9636021,-122.0421447
36.964123,-122.0353455
36.968602,-122.0303918
36.9694757,-122.0231715
36.9666826,-122.0106797
36.9698232,-121.9973899
36.9711214,-121.9850251
36.9701981,-121.9671914
36.9754054,-121.9648967
36.9856153,-121.9639734
36.9859558,-121.9635485
36.9861583,-121.9634624
36.9857351,-121.9637489
36.9853271,-121.9646433
36.9836972,-121.9514353
36.9794464,-121.913456
36.9676051,-121.8701106
36.9330709,-121.8167894
36.9188691,-121.7859617
36.917798,-121.7793715
36.9160859,-121.7689319
36.9101061,-121.7600604
36.9107911,-121.7581969
36.9108105,-121.7581817
36.9108452,-121.7582437
36.9108485,-121.7581332
36.9108512,-121.7582263
36.9108512,-121.7582263
36.9108512,-121.7582263
36.9108512,-121.7582263
36.9108512,-121.7582263
36.9108826,-121.7583038
36.9109317,-121.7582862
36.9107908,-121.7581655
36.9109216,-121.7582577
36.9105675,-121.7583135
36.9118669,-121.7623393
36.9165465,-121.7713319
36.9160794,-121.773731
36.9162418,-121.7737702
36.9155437,-121.774415
36.9186927,-121.783191
36.9237169,-121.7953576
36.9687285,-121.8707238
36.973767,-121.8823146
36.9785506,-121.9112149
36.9839526,-121.9528726
36.9882805,-121.9953066
36.9846263,-122.0293815
36.9772582,-122.0362372
36.9777579,-122.0536237
36.9823867,-122.0503441
36.9988672,-122.0548971
37.000838,-122.0625178
37.0008203,-122.0624912
37.0001705,-122.0631938
36.9986702,-122.065603
36.997553,-122.0657828
36.9975502,-122.0657798
36.99842,-122.0659836
36.9996566,-122.0636979
37.0008486,-122.0627554
37.0008388,-122.0625256
37.0001951,-122.0615106
36.983064,-122.049407
36.977678,-122.0492131
36.9770904,-122.0373766
36.977525,-122.0354555
36.9755931,-122.0338257
36.9848702,-122.0281862
36.9880848,-121.9943131
36.9870059,-121.985999
36.9865235,-121.9841638
36.9852891,-121.9791151
36.9829307,-121.9695996
36.9827475,-121.9618422
36.9839407,-121.9470393
36.9838188,-121.9322664
36.9753008,-121.8904348
36.9604713,-121.8625628
36.9223894,-121.7934059
36.9176629,-121.7784852
36.9157313,-121.7734186
36.9164552,-121.7713989
36.9159257,-121.7678651
36.9151074,-121.7643936
36.9149894,-121.7619151
36.9131213,-121.7598566
36.9114882,-121.7586301
36.9107922,-121.7582396
36.9107658,-121.7581634
36.9107572,-121.7582468
36.9107886,-121.758211
36.9107697,-121.7582208
36.911294,-121.7578539
36.9108485,-121.7582376
36.91148,-121.7621037
36.9160228,-121.7683607
36.9168119,-121.7753825
36.9163786,-121.7738942
36.915593,-121.7747486
36.9174731,-121.7766619
36.9294109,-121.8054161
36.9494908,-121.8505128
36.9584425,-121.8602587
36.9700822,-121.8725869
36.9745571,-121.8843362
36.9770284,-121.9084239
36.983114,-121.9693673
36.9893673,-122.0195212
36.9763773,-122.0326913
36.9779583,-122.0443133
36.9806003,-122.0523581
36.9807437,-122.0524997
36.9985405,-122.0524471
37.0002018,-122.0622288
37.0008685,-122.0624915
37.0008675,-122.0625109
37.0007614,-122.0623134
37.0001275,-122.0627321
36.9991913,-122.062199
36.9973203,-122.0625327
36.9945387,-122.0612634
36.995996,-122.061039
36.9938019,-122.0611985
36.9936011,-122.0609279
36.9945049,-122.0612996
36.9964346,-122.0616706
36.9978995,-122.0622513
36.9992964,-122.0619989
37.0008382,-122.0625202
37.0008374,-122.0625204
37.0008381,-122.0625526
37.0008602,-122.062465
37.0002897,-122.0608038
36.9986908,-122.0530424
36.9828875,-122.0495498
36.9779979,-122.0450042
36.975456,-122.0343155
36.9841943,-122.0300929
36.9871143,-122.0227793
36.9880892,-121.9959925
36.9874412,-121.9901908
36.987147,-121.9868413
36.9848793,-121.9777364
36.9837346,-121.9731087
36.9829662,-121.9691906
36.9824813,-121.9650978
36.9829055,-121.9594807
36.9838857,-121.9483716
36.9838827,-121.9384988
36.9838701,-121.9324359
36.9820799,-121.9196036
36.9769716,-121.908795
36.9752431,-121.8926082
36.9602624,-121.8624825
36.932281,-121.813122
36.9188166,-121.7853085
36.9175002,-121.7774249
36.916002,-121.773913
36.9161164,-121.7747248
36.9161224,-121.7692411
36.9107664,-121.7610646
36.9107023,-121.7583811
36.9110458,-121.7581419
36.9108314,-121.7583936
36.9108503,-121.7582663
36.9106652,-121.7582732
36.9124855,-121.7633908
36.9170624,-121.7752332
36.9161883,-121.773604
36.9162487,-121.7737198
36.9157897,-121.7755612
36.9186288,-121.7832477
36.9403097,-121.836873
36.9658635,-121.8677307
36.973918,-121.8825083
36.9752266,-121.9022937
36.9824434,-121.92096
36.9829391,-121.9671847
36.98942,-122.018549
36.9773192,-122.0498179
36.9971634,-122.0506767
37.0008441,-122.0624117
37.0006775,-122.0624037
37.0008484,-122.0625131
37.0004435,-122.0627859
36.9993042,-122.0641579
36.9975854,-122.0657512
36.9975917,-122.0657548
36.9986287,-122.0656658
36.9993836,-122.0639316
37.0001832,-122.0613035
37.0002851,-122.0587117
37.0016345,-122.0586203
37.0016171,-122.0586255
37.0008461,-122.0588354
37.0011871,-122.0587275
37.000753,-122.0628735
37.0008342,-122.0624964
37.0008551,-122.0624776
37.0000988,-122.0618028
36.9989436,-122.0552874
36.983576,-122.0487441
36.9774399,-122.0537064
36.977688,-122.0427805
36.9773874,-122.0363006
36.9767398,-122.0351394
36.9762605,-122.0326274
36.9859143,-122.0247649
36.9881942,-121.9971095
36.9879859,-121.993751
36.9875571,-121.9883176
36.9869087,-121.9861098
36.9867077,-121.9844031
36.9861943,-121.9827539
36.9833353,-121.9720336
36.9827592,-121.9674425
36.9825908,-121.9629253
36.9832284,-121.9544547
36.983991,-121.9468328
36.9839467,-121.9318439
36.9717185,-121.8775882
36.9486033,-121.8500995
36.9203809,-121.7920908
36.9174774,-121.7773599
36.9164296,-121.7735587
36.916218,-121.7695505
36.9108293,-121.7605956
36.9102587,-121.7592148
36.9110614,-121.7581564
36.9108998,-121.7582961
36.9108654,-121.7582632
36.9108856,-121.7583182
36.9106737,-121.7582495
36.9110186,-121.7581301
36.910446,-121.756892
36.9108937,-121.7577327
36.9108021,-121.7581969
36.9108541,-121.7582978
36.9108309,-121.7582831
36.9096571,-121.7583809
36.8974744,-121.7784131
36.8878467,-121.8038898
36.9263955,-121.847586
36.9426093,-121.8601346
36.9519627,-121.8719823
36.9590759,-121.8844444
36.9686311,-121.8938818
36.9730686,-121.9033361
36.9744992,-121.9091854
36.9826569,-121.9248955
36.9784089,-121.9406745
36.9728021,-121.9524339
36.9672911,-121.963146
36.9694836,-121.9644685
36.9693458,-121.9643132
36.9699609,-121.96492
36.9788181,-121.9648554
36.9838206,-121.937531
36.9747158,-121.8992027
36.9480071,-121.8493264
36.9200661,-121.7914623
36.916857,-121.7744822
36.9103641,-121.7604929
36.9109794,-121.7581948
36.9107438,-121.7582701
36.9100725,-121.7594493
36.9031611,-121.761056
36.9251226,-121.7977026
36.939962,-121.8355704
36.9673708,-121.8691429
36.9782095,-121.9107952
36.9838523,-121.9511213
36.9878964,-121.991506
36.9817628,-122.0325296
36.9721062,-122.035716
36.9636146,-122.0421805
36.9643448,-122.042543
36.9667002,-122.0404543
36.9669087,-122.040619
36.9692151,-122.0457732
36.9778741,-122.0536843
36.9919341,-122.0551586
37.0008206,-122.0626013
37.0008412,-122.0624628
37.0008631,-122.0624883
37.0000136,-122.063127
36.9991929,-122.0622967
36.9978871,-122.0627696
36.9971767,-122.0623847
36.9953235,-122.0613344
36.9944971,-122.0620766
36.9942016,-122.0618759
36.9947606,-122.061989
36.9963541,-122.061765
36.9985278,-122.0623902
36.9998363,-122.0630087
37.000866,-122.0624648
