Time,Latitude,Longitude
2018-09-17 14:58:15,36.9743996,-121.9037102
2018-09-17 15:02:41,36.9829217,-121.929884
2018-09-17 15:11:01,36.9674929,-121.9631103
2018-09-17 15:28:41,36.9723641,-121.9648248
2018-09-17 15:30:57,36.9806604,-121.9646153
2018-09-17 15:33:54,36.9821393,-121.9201399
2018-09-17 15:36:03,36.9721293,-121.8777846
2018-09-17 15:39:48,36.9336429,-121.8181006
2018-09-17 15:47:32,36.9107776,-121.7581956
2018-09-17 18:02:55,36.9105935,-121.7585989
2018-09-17 18:09:52,36.9111375,-121.7583963
2018-09-17 18:14:07,36.9110156,-121.7589883
2018-09-17 18:14:35,36.9108014,-121.7584741
2018-09-17 18:16:41,36.9077209,-121.7615897
2018-09-17 18:18:47,36.8953555,-121.7736229
2018-09-17 18:20:49,36.9227201,-121.7937614
2018-09-17 18:22:58,36.9370138,-121.8277065
2018-09-17 18:25:05,36.9581097,-121.8597444
2018-09-17 18:27:14,36.9752895,-121.8930324
2018-09-17 18:29:14,36.9833706,-121.9277082
2018-09-17 18:31:20,36.9829619,-121.9675877
2018-09-17 18:33:25,36.9884323,-122.0067577
2018-09-17 18:36:34,36.9848913,-122.0286701
2018-09-17 18:38:51,36.9783444,-122.0318416
2018-09-17 18:41:00,36.9683237,-122.0382193
2018-09-17 18:43:46,36.9741735,-122.050351
2018-09-17 18:45:59,36.9815222,-122.0505912
2018-09-17 18:48:47,36.9808205,-122.0515569
2018-09-17 19:09:31,36.980557,-122.0512091
2018-09-17 19:12:54,36.9991288,-122.0557145
2018-09-17 19:15:30,37.0011332,-122.0640852
2018-09-17 19:19:33,37.0008562,-122.0625166
2018-09-17 19:28:28,36.9958012,-122.0635264
2018-09-17 19:32:29,36.9773354,-122.0541805
2018-09-17 19:35:10,36.97219,-122.0444473
2018-09-17 19:37:31,36.9739662,-122.0372984
2018-09-17 19:40:50,36.9768598,-122.0320895
2018-09-17 19:44:18,36.9885842,-122.0210974
2018-09-17 19:47:53,36.9827234,-121.9627995
2018-09-17 19:50:34,36.9807647,-121.9157322
2018-09-17 19:52:37,36.9731465,-121.8812582
2018-09-17 19:58:49,36.9208795,-121.7926115
2018-09-17 20:05:23,36.9115211,-121.7582558
2018-09-17 20:16:45,36.9101697,-121.7590668
2018-09-17 20:19:18,36.9085914,-121.762568
2018-09-17 20:22:32,36.8990327,-121.7667805
2018-09-17 20:25:15,36.9202325,-121.7904759
2018-09-17 20:28:45,36.9519701,-121.8535678
2018-09-17 20:30:49,36.9748468,-121.8856003
2018-09-17 20:33:04,36.9830166,-121.9248831
2018-09-17 20:39:59,36.9856076,-122.0257319
2018-09-17 20:44:07,36.9759069,-122.0377765
2018-09-17 20:46:10,36.973693,-122.0440879
2018-09-17 20:48:39,36.9770367,-122.0525091
2018-09-17 20:50:53,36.9814354,-122.0519821
2018-09-17 21:00:49,36.982258,-122.0510637
2018-09-17 21:03:14,36.9926676,-122.0551294
2018-09-17 21:05:29,36.9981929,-122.055204
2018-09-17 21:09:36,37.0006922,-122.0632185
2018-09-17 21:29:29,37.0007549,-122.0624922
2018-09-18 00:21:51,37.0008615,-122.0625031
2018-09-18 00:27:22,36.9998177,-122.0621868
2018-09-18 00:29:11,36.9993294,-122.0644877
2018-09-18 00:33:08,36.9899094,-122.0671389
2018-09-18 00:35:10,36.9810008,-122.0604599
2018-09-18 00:37:51,36.9771354,-122.0537267
2018-09-18 00:42:51,36.9803037,-122.0507674
2018-09-18 00:49:16,36.9802383,-122.0508216
2018-09-18 00:52:18,36.9812032,-122.0507497
2018-09-18 00:54:35,36.975655,-122.0530785
2018-09-18 00:56:56,36.9682852,-122.0429473
2018-09-18 00:59:17,36.9695354,-122.0375357
2018-09-18 01:01:42,36.9686483,-122.0297469
2018-09-18 01:04:18,36.9689141,-122.0181446
2018-09-18 01:06:22,36.9672755,-122.0077203
2018-09-18 01:08:23,36.9639932,-121.9986061
2018-09-18 01:10:40,36.962333,-121.9845613
2018-09-18 01:13:04,36.9634537,-121.966758
2018-09-18 01:23:12,36.9696576,-121.9640773
2018-09-18 01:29:48,36.9671212,-121.963679
2018-09-18 01:32:32,36.9719567,-121.9536891
2018-09-18 01:37:09,36.9721962,-121.9506
2018-09-18 01:48:25,36.9728657,-121.9507482
2018-09-18 01:51:32,36.9728769,-121.9507116
2018-09-18 01:55:33,36.9728877,-121.9507007
2018-09-18 02:05:04,36.9725274,-121.9504342
2018-09-18 02:09:04,36.9716349,-121.9503332
2018-09-18 02:11:39,36.9717347,-121.9499704
2018-09-18 02:15:58,36.9726071,-121.9505341
2018-09-18 02:18:46,36.9827274,-121.9376719
2018-09-18 02:20:47,36.9773878,-121.9096265
2018-09-18 02:23:51,36.9577735,-121.8598152
2018-09-18 02:26:33,36.9329076,-121.8160726
2018-09-18 02:28:44,36.9184811,-121.7844038
2018-09-18 02:31:16,36.9169985,-121.7746443
2018-09-18 02:46:35,36.910781,-121.7582171
2018-09-18 14:31:51,36.9110425,-121.7581823
2018-09-18 14:37:47,36.9109667,-121.758342
2018-09-18 15:05:08,36.9100658,-121.759109
2018-09-18 15:19:29,36.9385784,-121.8582408
2018-09-18 15:21:48,36.950314,-121.8670173
2018-09-18 15:23:46,36.9541005,-121.8798422
2018-09-18 15:25:40,36.9643487,-121.889679
2018-09-18 15:28:10,36.9716915,-121.9012253
2018-09-18 15:31:16,36.9728832,-121.9039024
2018-09-18 15:33:47,36.9744757,-121.9084752
2018-09-18 15:38:58,36.9794288,-121.9394277
2018-09-18 15:41:16,36.9728804,-121.9509061
2018-09-18 15:43:01,36.9712148,-121.9544251
2018-09-18 15:45:54,36.9690054,-121.9648183
2018-09-18 15:54:01,36.9696187,-121.9645429
2018-09-18 15:56:44,36.9706152,-121.9648176
2018-09-18 15:59:36,36.9797985,-121.9648121
2018-09-18 16:01:47,36.9831537,-121.9268535
2018-09-18 16:03:50,36.9750447,-121.8865253
2018-09-18 16:05:53,36.9545683,-121.856567
2018-09-18 16:22:01,36.9314953,-121.7880586
2018-09-18 16:32:23,36.9138254,-121.7603755
2018-09-18 19:02:36,36.9107147,-121.7582575
2018-09-18 19:08:03,36.9107107,-121.7582671
2018-09-18 19:31:40,36.9107525,-121.758295
2018-09-18 19:37:44,36.9106608,-121.7583519
2018-09-18 19:46:21,36.9105824,-121.758768
2018-09-18 19:49:14,36.9089151,-121.7620057
2018-09-18 19:51:36,36.8967476,-121.7700571
2018-09-18 19:55:17,36.9337219,-121.8172396
2018-09-18 19:59:13,36.9717153,-121.8764612
2018-09-18 20:01:42,36.982427,-121.9195983
2018-09-18 20:04:25,36.9830607,-121.9677291
2018-09-18 20:10:38,36.9833355,-122.0314347
2018-09-18 20:17:31,36.9636583,-122.0420091
2018-09-18 20:37:06,36.9679451,-122.0428361
2018-09-18 20:39:36,36.9752713,-122.0523485
2018-09-18 20:43:50,36.9912162,-122.0663835
2018-09-18 20:46:17,36.9992904,-122.0640227
2018-09-18 20:49:18,37.0008808,-122.0629969
2018-09-19 00:46:35,36.9999773,-122.0581747
2018-09-19 00:49:32,36.9938339,-122.0556739
2018-09-19 00:52:14,36.9819694,-122.0513068
2018-09-19 00:54:24,36.974867,-122.0525084
2018-09-19 00:56:24,36.9679035,-122.0423884
2018-09-19 00:59:21,36.96659,-122.0405154
2018-09-19 01:01:22,36.965509,-122.0412461
2018-09-19 01:04:57,36.9636762,-122.0420223
2018-09-19 01:07:15,36.9664674,-122.0403703
2018-09-19 01:09:21,36.9723505,-122.0318589
2018-09-19 01:12:40,36.9771736,-122.0262957
2018-09-19 01:14:43,36.9814097,-122.0137576
2018-09-19 01:16:47,36.9813824,-122.0060045
2018-09-19 01:18:59,36.9790507,-121.9915513
2018-09-19 01:21:02,36.9753734,-121.9783977
2018-09-19 01:23:18,36.9736015,-121.965379
2018-09-19 01:26:50,36.9697285,-121.9648322
2018-09-19 01:29:24,36.9803108,-121.964859
2018-09-19 01:34:57,36.9861849,-121.9635281
2018-09-19 01:43:01,36.9857666,-121.9644856
2018-09-19 01:45:38,36.9817249,-121.9650021
2018-09-19 01:47:20,36.9825415,-121.9631279
2018-09-19 01:50:26,36.9835193,-121.9543371
2018-09-19 01:52:30,36.984019,-121.9400125
2018-09-19 01:59:37,36.9754781,-121.8895647
2018-09-19 02:01:36,36.960442,-121.8626116
2018-09-19 02:05:54,36.9229518,-121.7944562
2018-09-19 02:08:44,36.9181338,-121.7817354
2018-09-19 02:11:23,36.9161415,-121.7681294
2018-09-19 02:22:26,36.9204664,-121.7675469
2018-09-19 02:26:14,36.9205166,-121.7675427
2018-09-19 02:33:53,36.9175573,-121.7671364
2018-09-19 02:36:32,36.9150009,-121.7615128
2018-09-19 02:38:34,36.9108341,-121.7583038
2018-09-19 02:38:37,36.9107053,-121.7584091
2018-09-19 02:55:56,36.9108526,-121.7583064
2018-09-19 14:58:46,36.9106332,-121.7585258
2018-09-19 15:07:23,36.9108495,-121.7582844
2018-09-19 15:31:39,36.909987,-121.7590328
2018-09-19 15:33:52,36.9104856,-121.7604986
2018-09-19 15:37:18,36.9158878,-121.7675349
2018-09-19 15:39:25,36.9253865,-121.7703128
2018-09-19 15:42:58,36.927386,-121.7684802
2018-09-19 15:59:50,36.927425,-121.768425
2018-09-19 16:04:07,36.9273382,-121.7680665
2018-09-19 16:20:59,36.9271989,-121.7678251
2018-09-19 16:25:01,36.9273052,-121.7676469
2018-09-19 16:38:17,36.9274054,-121.7681108
2018-09-19 16:40:32,36.9272497,-121.768132
2018-09-19 16:44:02,36.9277258,-121.7679347
2018-09-19 16:46:47,36.927903,-121.76798
2018-09-19 16:54:46,36.9271412,-121.7680877
2018-09-19 18:36:57,36.927501,-121.7683953
2018-09-19 18:49:37,36.9398652,-121.7754097
2018-09-19 18:57:20,36.9386631,-121.7763957
2018-09-19 18:59:27,36.9337455,-121.7719476
2018-09-19 19:01:56,36.9178032,-121.7601769
2018-09-19 19:04:28,36.9150766,-121.7615012
2018-09-19 19:09:48,36.910679,-121.758325
2018-09-20 00:12:28,36.9108813,-121.7584046
2018-09-20 00:14:40,36.9104937,-121.7600999
2018-09-20 00:16:51,36.903321,-121.7702033
2018-09-20 00:22:14,36.8679726,-121.8176344
2018-09-20 00:25:40,36.8669582,-121.8192502
2018-09-20 00:32:46,36.8664275,-121.8203487
2018-09-20 00:49:57,36.8665122,-121.8200998
2018-09-20 00:55:14,36.8664778,-121.8202006
2018-09-20 01:39:38,36.8677259,-121.8180774
2018-09-20 01:42:03,36.8754667,-121.8079672
2018-09-20 01:44:55,36.896507,-121.7793638
2018-09-20 01:46:53,36.9075443,-121.7619036
2018-09-20 01:47:22,36.9104369,-121.7584147
2018-09-20 01:50:17,36.9111064,-121.7582359
2018-09-20 15:36:51,36.9108749,-121.758284
2018-09-20 17:26:57,36.910959,-121.7583212
2018-09-20 17:31:30,36.9109304,-121.7582875
2018-09-20 18:38:22,36.910754,-121.7583123
2018-09-20 19:36:50,36.9115903,-121.758249
2018-09-20 19:42:17,36.9107626,-121.7586227
2018-09-20 19:51:38,36.9108099,-121.7585692
2018-09-20 19:54:07,36.9094237,-121.7582741
2018-09-20 19:56:06,36.9121617,-121.7542461
2018-09-20 19:58:10,36.9155355,-121.7531398
2018-09-20 20:00:22,36.9213941,-121.7468423
2018-09-20 20:02:49,36.9214373,-121.7467245
2018-09-20 20:21:27,36.921333,-121.7467302
2018-09-20 20:40:58,36.9198871,-121.7474005
2018-09-20 20:43:01,36.9202516,-121.7475524
2018-09-20 20:45:22,36.9229273,-121.7552836
2018-09-20 20:47:46,36.927166,-121.7649602
2018-09-20 20:49:42,36.9333691,-121.7711794
2018-09-20 20:55:36,36.9352757,-121.7724933
2018-09-20 21:09:20,36.9371864,-121.771596
2018-09-20 21:11:37,36.9385073,-121.7777442
2018-09-20 21:13:32,36.9369619,-121.7787811
2018-09-20 21:20:30,36.9601622,-121.8620211
2018-09-20 21:22:30,36.975243,-121.8928559
2018-09-20 21:25:34,36.9837853,-121.9511395
2018-09-20 21:27:59,36.9881903,-121.9981295
2018-09-20 21:31:05,36.9832954,-122.022867
2018-09-20 21:33:47,36.9770177,-122.0267042
2018-09-20 21:36:10,36.9754298,-122.0277814
2018-09-20 21:40:30,36.9752506,-122.0268139
2018-09-20 21:42:30,36.9742863,-122.0262152
2018-09-20 21:48:14,36.9735607,-122.0260686
2018-09-20 21:50:26,36.9750233,-122.0263398
2018-09-20 22:16:08,36.9755827,-122.0265826
2018-09-20 22:57:22,36.9758535,-122.026013
2018-09-20 23:14:31,36.9752049,-122.0264828
2018-09-20 23:17:58,36.9745692,-122.0256371
2018-09-20 23:19:59,36.9746044,-122.0256511
2018-09-20 23:22:00,36.9746044,-122.0256511
2018-09-20 23:28:09,36.9754404,-122.027403
2018-09-20 23:30:28,36.9758476,-122.0278264
2018-09-20 23:32:20,36.9767289,-122.0279173
2018-09-20 23:33:56,36.9757152,-122.0270895
2018-09-20 23:35:59,36.9770283,-122.0316884
2018-09-20 23:38:02,36.9710091,-122.0364629
2018-09-20 23:40:12,36.9605203,-122.0500644
2018-09-20 23:42:21,36.9620842,-122.0868534
2018-09-20 23:44:32,36.9704356,-122.121369
2018-09-20 23:46:34,36.9843659,-122.148981
2018-09-20 23:51:36,36.9857163,-122.1567925
2018-09-21 00:02:35,36.9840176,-122.157284
2018-09-21 00:06:54,36.9842025,-122.157961
2018-09-21 00:15:38,36.9840203,-122.1568894
2018-09-21 00:26:11,36.9682829,-122.114806
2018-09-21 00:28:51,36.9617521,-122.0669589
2018-09-21 00:31:00,36.9610269,-122.0574655
2018-09-21 00:33:15,36.9620443,-122.0454365
2018-09-21 00:35:22,36.9652973,-122.0414291
2018-09-21 00:37:40,36.9684284,-122.0381197
2018-09-21 00:39:58,36.9719412,-122.0303698
2018-09-21 00:42:09,36.9736427,-122.0226731
2018-09-21 00:44:59,36.976399,-122.0162216
2018-09-21 00:49:40,36.9765929,-122.0161121
2018-09-21 00:56:39,36.9791562,-122.0116391
2018-09-21 00:58:40,36.9814667,-122.003116
2018-09-21 01:04:34,36.9871957,-121.9670369
2018-09-21 01:07:05,36.9861103,-121.9635777
2018-09-21 01:27:10,36.9865927,-121.9638307
2018-09-21 01:29:19,36.9851673,-121.9647069
2018-09-21 01:31:29,36.9825865,-121.9636826
2018-09-21 01:34:37,36.9836567,-121.9517829
2018-09-21 01:36:53,36.9837912,-121.9328385
2018-09-21 01:38:51,36.9818627,-121.918446
2018-09-21 01:41:41,36.9751031,-121.9017202
2018-09-21 01:44:35,36.9607977,-121.8631524
2018-09-21 01:46:48,36.9376972,-121.8319418
2018-09-21 01:49:38,36.9191564,-121.7873901
2018-09-21 01:57:54,36.9108302,-121.7582149
2018-09-21 13:48:55,36.9108225,-121.7582174
2018-09-21 13:54:38,36.9108582,-121.7582372
2018-09-21 14:52:50,36.9109745,-121.7581477
2018-09-21 14:57:50,36.9109016,-121.7583693
2018-09-21 15:02:34,36.9102798,-121.7586824
2018-09-21 15:04:43,36.9107449,-121.7593664
2018-09-21 15:06:53,36.9039696,-121.7695185
2018-09-21 15:13:16,36.9061735,-121.8272472
2018-09-21 15:15:34,36.9242546,-121.8443856
2018-09-21 15:17:42,36.9368174,-121.8595849
2018-09-21 15:20:37,36.9514934,-121.8686428
2018-09-21 15:22:51,36.9549919,-121.8805076
2018-09-21 15:25:04,36.965825,-121.8911016
2018-09-21 15:27:14,36.9722966,-121.8993416
2018-09-21 15:29:28,36.9746243,-121.9092799
2018-09-21 15:31:37,36.9814824,-121.9178931
2018-09-21 15:33:52,36.9823513,-121.9374387
2018-09-21 15:35:54,36.9757606,-121.9498465
2018-09-21 15:38:36,36.9687196,-121.9579279
2018-09-21 15:40:46,36.9683245,-121.9648971
2018-09-21 15:47:30,36.9696733,-121.9644792
2018-09-21 15:57:07,36.9790898,-121.964905
2018-09-21 16:01:18,36.9856239,-121.9643845
2018-09-21 16:09:04,36.984193,-121.9648786
2018-09-21 16:11:08,36.9838304,-121.9511778
2018-09-21 16:13:23,36.9761867,-121.9073407
2018-09-21 16:15:17,36.9697069,-121.872259
2018-09-21 16:21:14,36.9185627,-121.7843746
2018-09-21 16:23:26,36.9162066,-121.7694724
2018-09-21 16:25:52,36.9106248,-121.7585273
2018-09-21 16:45:37,36.9108255,-121.7581145
2018-09-21 17:17:19,36.9108967,-121.7582312
2018-09-21 17:22:19,36.9108128,-121.7582125
2018-09-21 18:26:18,36.9101581,-121.758874
2018-09-21 18:33:21,36.8988198,-121.7670209
2018-09-21 18:36:43,36.9271299,-121.8012715
2018-09-21 18:41:58,36.9756195,-121.888465
2018-09-21 18:43:35,36.9805962,-121.9153709
2018-09-21 18:47:44,36.9827983,-121.9617665
2018-09-21 18:50:45,36.9880095,-121.9924632
2018-09-21 18:52:26,36.9896609,-122.0215355
2018-09-21 18:56:28,36.9851037,-122.0276237
2018-09-21 18:58:38,36.9728536,-122.0351987
2018-09-21 19:02:17,36.9631533,-122.0401619
2018-09-21 19:05:34,36.9645402,-122.0421865
2018-09-21 19:08:01,36.9661182,-122.0410849
2018-09-21 19:17:19,36.9669486,-122.0406565
2018-09-21 19:21:35,36.973296,-122.0485979
2018-09-21 19:27:35,36.9957171,-122.0549617
2018-09-21 19:29:32,36.9987058,-122.0549502
2018-09-21 19:32:28,36.9991424,-122.0593042
2018-09-21 19:54:11,36.9985762,-122.0599103
2018-09-21 20:23:10,36.9985459,-122.0598898
2018-09-21 20:48:04,36.9995046,-122.0605906
2018-09-21 20:52:13,37.0007911,-122.0628704
2018-09-21 20:54:13,37.0007755,-122.0628168
2018-09-21 20:56:13,36.999963,-122.062304
2018-09-21 20:59:36,36.9982071,-122.0609205
2018-09-21 21:01:39,36.9971958,-122.0610007
2018-09-21 21:04:33,36.9964948,-122.059124
2018-09-21 21:08:12,36.9961453,-122.0591439
2018-09-21 21:25:51,36.9963889,-122.0603448
2018-09-21 21:31:24,36.9989078,-122.0612029
2018-09-21 21:34:52,37.0006137,-122.0623607
2018-09-21 21:52:01,37.0007186,-122.0624234
2018-09-22 00:12:24,37.0005298,-122.0622518
2018-09-22 00:21:41,37.0001837,-122.0580804
2018-09-22 00:24:50,36.994827,-122.0550544
2018-09-22 00:27:21,36.9819006,-122.0512698
2018-09-22 00:29:32,36.975303,-122.0529007
2018-09-22 00:31:42,36.9682706,-122.0435832
2018-09-22 00:34:07,36.9669419,-122.0409533
2018-09-22 00:36:24,36.9653213,-122.0413249
2018-09-22 00:40:17,36.9636687,-122.0419514
2018-09-22 00:43:21,36.9680367,-122.0383032
2018-09-22 00:45:37,36.9686234,-122.0299857
2018-09-22 00:48:26,36.9690966,-122.0253465
2018-09-22 00:51:09,36.9665554,-122.012475
2018-09-22 00:53:18,36.9670865,-122.0085868
2018-09-22 00:56:18,36.9677844,-121.9979671
2018-09-22 00:58:28,36.9711889,-121.9852597
2018-09-22 01:20:44,36.9723748,-121.9648406
2018-09-22 01:23:11,36.9778618,-121.964841
2018-09-22 01:28:10,36.9828161,-121.9612525
2018-09-22 01:31:34,36.9839053,-121.9491897
2018-09-22 01:36:46,36.9824393,-121.9215374
2018-09-22 01:38:51,36.9771137,-121.9085631
2018-09-22 01:42:30,36.9679917,-121.8704208
2018-09-22 01:45:38,36.9379298,-121.8326366
2018-09-22 01:48:01,36.9209071,-121.7925666
2018-09-22 01:51:15,36.9176079,-121.7781496
2018-09-22 01:56:36,36.9153875,-121.7743492
2018-09-22 02:04:36,36.9162484,-121.774709
2018-09-22 02:06:39,36.9161488,-121.769384
2018-09-22 02:09:11,36.9106881,-121.7584468
2018-09-22 02:11:47,36.9108116,-121.7582563
2018-09-22 02:42:30,36.9106393,-121.7581814
2018-09-22 02:47:41,36.9111778,-121.7579132
2018-09-22 03:14:36,36.9108653,-121.7582871
2018-09-22 03:26:39,36.9108334,-121.7583441
2018-09-22 15:15:53,36.9102264,-121.7599422
2018-09-22 15:18:16,36.9012689,-121.7637733
2018-09-22 15:20:19,36.9085141,-121.7829634
2018-09-22 15:28:35,36.981023,-121.9162964
2018-09-22 15:30:33,36.9832376,-121.9585632
2018-09-22 15:32:42,36.9793108,-121.9648867
2018-09-22 15:35:46,36.9711078,-121.964934
2018-09-22 15:38:33,36.9694484,-121.9643638
2018-09-22 15:41:31,36.9695784,-121.9647269
2018-09-22 15:43:34,36.9799242,-121.9648061
2018-09-22 15:45:40,36.9840286,-121.932168
2018-09-22 15:47:44,36.9753828,-121.8927299
2018-09-22 15:52:22,36.9323501,-121.814008
2018-09-22 15:54:34,36.9181709,-121.7817435
2018-09-22 15:56:54,36.9158697,-121.768066
2018-09-22 15:59:02,36.9110834,-121.7590976
2018-09-22 16:01:15,36.9111188,-121.7577403
2018-09-22 16:18:23,36.9107819,-121.7580878
2018-09-22 22:49:21,36.9108134,-121.7582507
2018-09-22 23:04:10,36.9103181,-121.7589116
2018-09-22 23:06:10,36.9052263,-121.7580515
2018-09-22 23:08:59,36.9049212,-121.7806655
2018-09-22 23:10:59,36.930447,-121.8070625
2018-09-22 23:15:32,36.9722306,-121.8776997
2018-09-22 23:17:28,36.9790274,-121.9123606
2018-09-22 23:19:35,36.9840351,-121.9429519
2018-09-22 23:21:35,36.9830818,-121.96284
2018-09-22 23:24:35,36.9743045,-121.9649945
2018-09-22 23:36:57,36.9734913,-121.9648279
2018-09-22 23:39:54,36.9800799,-121.9649143
2018-09-22 23:42:38,36.9858309,-121.9640784
2018-09-22 23:46:06,36.985923,-121.9637415
2018-09-23 00:26:32,36.9820406,-121.9646718
2018-09-23 00:29:38,36.9839434,-121.940824
2018-09-23 00:32:40,36.9744464,-121.8849826
2018-09-23 00:39:27,36.918362,-121.7830817
2018-09-23 00:42:28,36.9158353,-121.7679841
2018-09-23 00:45:19,36.9104626,-121.758645
2018-09-23 01:05:35,36.9107422,-121.7583313
2018-09-23 04:36:00,36.9106832,-121.7583983
2018-09-23 17:54:53,36.91084,-121.7581855
2018-09-23 18:45:03,36.9107895,-121.7583443
2018-09-23 18:53:13,36.9111096,-121.7583287
2018-09-23 19:05:07,36.9107729,-121.7583212
2018-09-23 19:10:25,36.9107161,-121.7583485
2018-09-23 19:17:05,36.9111543,-121.7582262
2018-09-23 19:26:37,36.9108089,-121.7583784
2018-09-23 19:37:44,36.9108476,-121.7583334
2018-09-23 19:43:51,36.9109016,-121.7583723
2018-09-23 19:53:34,36.9107552,-121.7583309
2018-09-23 22:43:22,36.9103434,-121.7589774
2018-09-23 22:45:29,36.9102909,-121.7590102
2018-09-23 22:47:43,36.9114303,-121.7553505
2018-09-23 22:49:52,36.9177948,-121.7498845
2018-09-23 22:51:57,36.9305025,-121.7443178
2018-09-23 22:54:19,36.9477239,-121.7352172
2018-09-23 22:56:31,36.9564176,-121.7271238
2018-09-23 22:59:11,36.9751192,-121.7160657
2018-09-23 23:01:14,36.9826507,-121.7160018
2018-09-23 23:03:44,36.9932238,-121.7165167
2018-09-23 23:05:56,37.0028494,-121.7091523
2018-09-23 23:07:56,37.003025,-121.7090635
2018-09-23 23:24:43,37.0027186,-121.7028586
2018-09-23 23:32:20,37.0028015,-121.6993362
2018-09-23 23:45:59,37.0052185,-121.6969318
2018-09-23 23:51:37,37.0046704,-121.6992884
2018-09-23 23:54:01,37.0051113,-121.6983628
2018-09-23 23:59:35,37.0051376,-121.6986042
2018-09-24 00:19:05,37.0071031,-121.702832
2018-09-24 00:33:11,37.0067668,-121.7074049
2018-09-24 00:47:14,36.9938665,-121.7168277
2018-09-24 00:49:50,36.9840232,-121.715808
2018-09-24 00:52:53,36.9756117,-121.7174168
2018-09-24 00:57:59,36.9402034,-121.7412403
2018-09-24 00:59:59,36.9386379,-121.754435
2018-09-24 01:02:23,36.9408118,-121.7747243
2018-09-24 01:21:11,36.9394967,-121.7761005
2018-09-24 01:23:34,36.9370566,-121.7759938
2018-09-24 01:26:10,36.931096,-121.7691078
2018-09-24 01:28:34,36.9251443,-121.7636033
2018-09-24 01:30:46,36.9152895,-121.7614636
2018-09-24 01:34:13,36.9111455,-121.7580162
2018-09-24 14:34:08,36.9100302,-121.7588396
2018-09-24 14:36:55,36.8977219,-121.7781477
2018-09-24 14:41:40,36.8928093,-121.8114039
2018-09-24 14:45:35,36.925123,-121.8456327
2018-09-24 14:47:35,36.9371914,-121.8593531
2018-09-24 14:50:26,36.9508834,-121.8675099
2018-09-24 14:52:24,36.9541039,-121.8795337
2018-09-24 14:54:31,36.9600813,-121.8855113
2018-09-24 14:56:32,36.9679616,-121.8931148
2018-09-24 14:58:56,36.9702626,-121.8958527
2018-09-24 15:00:56,36.9722006,-121.8994323
2018-09-24 15:03:43,36.9739066,-121.9040472
2018-09-24 15:05:53,36.9745402,-121.9118483
2018-09-24 15:08:07,36.9822225,-121.9230366
2018-09-24 15:10:29,36.979513,-121.9390864
2018-09-24 15:27:12,36.9725107,-121.9648186
2018-09-24 15:29:16,36.9782557,-121.9647241
2018-09-24 15:31:56,36.9838814,-121.9482456
2018-09-24 15:39:00,36.9353019,-121.8240812
2018-09-24 15:41:03,36.9191934,-121.7880818
2018-09-24 15:44:07,36.916731,-121.7725763
2018-09-24 15:46:11,36.914539,-121.7610649
2018-09-24 15:49:40,36.91072,-121.7585535
2018-09-24 16:09:45,36.9107593,-121.758242
2018-09-24 17:12:46,36.9104913,-121.7583665
2018-09-24 17:14:36,36.9080677,-121.7610261
2018-09-24 17:18:09,36.9176923,-121.7889159
2018-09-24 17:20:21,36.9369752,-121.8277242
2018-09-24 17:22:21,36.9597582,-121.8614841
2018-09-24 17:24:27,36.9748611,-121.8997079
2018-09-24 17:26:42,36.9840612,-121.9393515
2018-09-24 17:28:51,36.9853804,-121.9790439
2018-09-24 17:31:12,36.9906023,-122.0222945
2018-09-24 17:33:22,36.9845911,-122.029567
2018-09-24 17:35:31,36.9729434,-122.0351545
2018-09-24 17:37:55,36.9682947,-122.0434133
2018-09-24 17:40:19,36.9776367,-122.0561111
2018-09-24 17:42:25,36.9901814,-122.0663828
2018-09-24 17:44:56,36.997881,-122.0670318
2018-09-24 17:47:06,36.9990521,-122.066175
2018-09-24 17:50:55,37.0001198,-122.0631535
2018-09-24 18:11:50,37.0009153,-122.0629183
2018-09-24 19:19:37,37.0007456,-122.0628164
2018-09-24 19:44:19,37.0003752,-122.0640429
2018-09-24 19:44:26,37.0005459,-122.0629868
2018-09-24 19:46:34,36.9991784,-122.0650236
2018-09-24 19:49:44,36.9974024,-122.0668987
2018-09-24 19:52:00,36.9928336,-122.0664148
2018-09-24 19:54:08,36.9830663,-122.0632423
2018-09-24 19:57:16,36.9680622,-122.0431878
2018-09-24 20:01:35,36.963739,-122.0427578
2018-09-24 20:04:01,36.9652901,-122.0416124
2018-09-24 20:07:51,36.9684647,-122.0440789
2018-09-24 20:11:12,36.9765156,-122.0534715
2018-09-24 20:15:08,36.9900071,-122.0665444
2018-09-24 20:17:11,36.9927325,-122.0649205
2018-09-24 20:20:44,36.9988193,-122.0643716
2018-09-24 20:23:18,37.0007304,-122.0625526
2018-09-24 21:43:47,37.000856,-122.0624904
2018-09-24 21:48:38,37.0001121,-122.0617947
2018-09-24 22:16:14,36.9993999,-122.0616437
2018-09-24 22:19:37,36.9993294,-122.0604443
2018-09-24 22:21:41,36.9980291,-122.0592383
2018-09-24 22:24:41,36.9977723,-122.0569115
2018-09-24 22:26:55,36.9983492,-122.0557097
2018-09-24 22:41:00,36.9980705,-122.0556258
2018-09-24 22:45:58,36.9981197,-122.05674
2018-09-24 22:48:31,36.9977947,-122.0589686
2018-09-24 22:50:49,36.9977076,-122.0601941
2018-09-24 22:53:22,36.9990046,-122.061275
2018-09-24 22:57:23,37.0008401,-122.0625429
2018-09-25 00:00:10,37.0001375,-122.0620434
2018-09-25 00:02:47,36.9994594,-122.0645226
